,index,district_1,district_2,stn,ta_max,ta_min,ta_max_min,rn_day,ws_max,ws_ins_max,ws_mean,ws_min,hm_max,hm_mean,hm_min,date,month_x,year_x,num,year_y,tm,fire_type_1,fire_type_2,ignition_factor_category_1,ignition_factor_category_2,casualties,dead,injury,property_damage,location_category_1,location_category_2,location_category_3,month_y,ym,hour,season
538697,542633,강원특별자치도,평창군,526,22.7,19.2,3.5,133.0,2.8,7.8,0.6,0.0,93.4,89.1,79.6,2023-06-26,6,2023,20883.0,2023.0,2023-06-26 17:17:00,기타(쓰레기 화재등),,전기적 요인,과부하/과전류,0.0,0.0,0.0,4.0,기타,야외,기타야외,6.0,2023-06,17.0,summer
538698,542634,강원특별자치도,평창군,526,28.5,19.8,8.7,8.5,3.8,6.6,1.4,0.4,93.6,73.4,50.0,2023-06-27,6,2023,,,,,,,,,,,,,,,,,,
538699,542635,강원특별자치도,평창군,526,30.0,19.4,10.6,0.0,2.4,8.5,0.9,0.0,92.6,73.9,45.4,2023-06-28,6,2023,,,,,,,,,,,,,,,,,,
538700,542636,강원특별자치도,평창군,526,25.0,20.0,5.0,25.0,2.4,5.4,0.5,0.0,93.2,89.6,82.6,2023-06-29,6,2023,,,,,,,,,,,,,,,,,,
538701,542637,강원특별자치도,평창군,526,25.8,21.4,4.4,21.0,3.4,4.9,0.7,0.0,94.0,88.8,78.5,2023-06-30,6,2023,,,,,,,,,,,,,,,,,,
538702,542638,강원특별자치도,평창군,526,33.0,20.8,12.2,0.0,2.8,7.2,1.0,0.0,93.3,74.8,48.0,2023-07-01,7,2023,,,,,,,,,,,,,,,,,,
538703,542639,강원특별자치도,평창군,526,31.5,20.1,11.4,0.0,2.2,4.1,0.7,0.0,93.2,78.4,51.4,2023-07-02,7,2023,,,,,,,,,,,,,,,,,,
538704,542640,강원특별자치도,평창군,526,33.9,21.2,12.7,0.0,2.8,5.7,1.1,0.1,92.0,70.6,38.1,2023-07-03,7,2023,,,,,,,,,,,,,,,,,,
538705,542641,강원특별자치도,평창군,526,31.1,20.1,11.0,33.0,4.0,6.7,1.0,0.1,91.7,79.1,48.8,2023-07-04,7,2023,,,,,,,,,,,,,,,,,,
538706,542642,강원특별자치도,평창군,526,29.1,18.4,10.7,34.5,5.1,9.2,1.8,0.3,92.8,75.8,47.4,2023-07-05,7,2023,,,,,,,,,,,,,,,,,,
538707,542643,강원특별자치도,평창군,526,32.1,18.3,13.8,0.0,3.3,5.9,1.1,0.1,90.9,71.4,45.4,2023-07-06,7,2023,,,,,,,,,,,,,,,,,,
538708,542644,강원특별자치도,평창군,526,28.0,18.7,9.3,0.0,3.7,6.1,0.9,0.3,88.9,72.7,50.6,2023-07-07,7,2023,,,,,,,,,,,,,,,,,,
538709,542645,강원특별자치도,평창군,526,32.3,17.3,15.0,0.0,2.9,4.7,1.0,0.1,87.0,72.0,49.1,2023-07-08,7,2023,,,,,,,,,,,,,,,,,,
538710,542646,강원특별자치도,평창군,526,28.6,20.7,7.9,16.5,5.1,10.5,0.9,0.1,91.0,83.0,61.6,2023-07-09,7,2023,,,,,,,,,,,,,,,,,,
538711,542647,강원특별자치도,평창군,526,30.9,21.1,9.8,1.0,3.4,7.4,1.1,0.0,92.6,77.8,52.5,2023-07-10,7,2023,,,,,,,,,,,,,,,,,,
538712,542648,강원특별자치도,평창군,526,24.4,19.4,5.0,66.5,4.3,6.8,0.6,0.0,91.9,88.4,81.0,2023-07-11,7,2023,,,,,,,,,,,,,,,,,,
538713,542649,강원특별자치도,평창군,526,29.1,19.5,9.6,0.5,1.8,3.2,0.5,0.0,92.2,82.2,61.8,2023-07-12,7,2023,,,,,,,,,,,,,,,,,,
538714,542650,강원특별자치도,평창군,526,24.2,21.1,3.1,34.0,1.7,9.0,0.1,0.0,92.7,90.6,86.8,2023-07-13,7,2023,,,,,,,,,,,,,,,,,,
538715,542651,강원특별자치도,평창군,526,24.3,21.9,2.4,178.0,3.5,10.8,1.5,0.1,92.9,91.5,89.8,2023-07-14,7,2023,,,,,,,,,,,,,,,,,,
538716,542652,강원특별자치도,평창군,526,23.6,20.7,2.9,67.5,2.6,5.1,0.8,0.0,93.3,90.7,83.5,2023-07-15,7,2023,,,,,,,,,,,,,,,,,,
538717,542653,강원특별자치도,평창군,526,27.8,19.8,8.0,0.0,2.6,5.2,0.8,0.0,93.5,83.8,65.5,2023-07-16,7,2023,,,,,,,,,,,,,,,,,,
538718,542654,강원특별자치도,평창군,526,28.7,20.6,8.1,5.5,3.2,6.6,0.7,0.0,92.6,84.9,65.8,2023-07-17,7,2023,,,,,,,,,,,,,,,,,,
538719,542655,강원특별자치도,평창군,526,24.4,19.9,4.5,16.0,1.9,4.0,0.5,0.0,92.9,90.9,85.4,2023-07-18,7,2023,,,,,,,,,,,,,,,,,,
538720,542656,강원특별자치도,평창군,526,32.2,18.3,13.9,9.5,2.6,6.0,0.9,0.0,94.4,80.6,49.9,2023-07-19,7,2023,,,,,,,,,,,,,,,,,,
538721,542657,강원특별자치도,평창군,526,33.0,21.2,11.8,0.0,2.3,4.8,0.8,0.0,93.3,76.2,44.2,2023-07-20,7,2023,,,,,,,,,,,,,,,,,,
538722,542658,강원특별자치도,평창군,526,34.2,20.9,13.3,0.0,5.2,8.5,1.0,0.0,91.1,71.9,40.5,2023-07-21,7,2023,,,,,,,,,,,,,,,,,,
538723,542659,강원특별자치도,평창군,526,32.3,20.4,11.9,0.5,4.0,7.8,1.0,0.0,91.3,73.1,41.6,2023-07-22,7,2023,,,,,,,,,,,,,,,,,,
538724,542660,강원특별자치도,평창군,526,27.1,22.1,5.0,8.5,2.3,4.0,0.3,0.0,91.9,87.0,71.3,2023-07-23,7,2023,,,,,,,,,,,,,,,,,,
538725,542661,강원특별자치도,평창군,526,30.6,21.6,9.0,5.0,3.1,5.2,1.0,0.0,92.0,81.7,56.7,2023-07-24,7,2023,,,,,,,,,,,,,,,,,,
538726,542662,강원특별자치도,평창군,526,31.5,21.2,10.3,0.0,3.7,7.7,1.3,0.1,91.2,78.5,58.5,2023-07-25,7,2023,,,,,,,,,,,,,,,,,,
538727,542663,강원특별자치도,평창군,526,32.2,22.1,10.1,1.5,4.3,9.3,1.0,0.0,91.4,78.8,52.4,2023-07-26,7,2023,,,,,,,,,,,,,,,,,,
538728,542664,강원특별자치도,평창군,526,32.7,22.6,10.1,0.0,2.7,5.5,0.9,0.2,87.4,75.4,53.6,2023-07-27,7,2023,,,,,,,,,,,,,,,,,,
538729,542665,강원특별자치도,평창군,526,34.3,22.2,12.1,0.0,3.1,5.7,1.2,0.0,90.6,72.8,44.4,2023-07-28,7,2023,,,,,,,,,,,,,,,,,,
538730,542666,강원특별자치도,평창군,526,34.3,22.3,12.0,0.0,3.3,10.4,1.0,0.0,89.6,71.2,44.0,2023-07-29,7,2023,,,,,,,,,,,,,,,,,,
538731,542667,강원특별자치도,평창군,526,34.6,21.7,12.9,0.0,5.3,8.6,1.1,0.1,86.9,68.1,41.1,2023-07-30,7,2023,,,,,,,,,,,,,,,,,,
538732,542668,강원특별자치도,평창군,526,33.6,22.7,10.9,13.5,5.7,11.7,1.0,0.1,88.3,77.6,49.0,2023-07-31,7,2023,,,,,,,,,,,,,,,,,,
538733,542669,강원특별자치도,평창군,526,33.1,22.5,10.6,0.0,2.1,4.4,1.0,0.2,88.8,74.3,45.7,2023-08-01,8,2023,,,,,,,,,,,,,,,,,,
538734,542670,강원특별자치도,평창군,526,33.8,23.1,10.7,0.0,2.4,4.7,0.9,0.1,89.0,76.4,50.5,2023-08-02,8,2023,,,,,,,,,,,,,,,,,,
538735,542671,강원특별자치도,평창군,526,33.7,22.4,11.3,0.0,4.2,7.6,1.3,0.0,88.7,70.4,37.6,2023-08-03,8,2023,,,,,,,,,,,,,,,,,,
538736,542672,강원특별자치도,평창군,526,33.3,22.0,11.3,0.0,3.1,5.4,1.0,0.0,88.7,74.4,47.3,2023-08-04,8,2023,,,,,,,,,,,,,,,,,,
538737,542673,강원특별자치도,평창군,526,34.3,22.3,12.0,0.0,2.1,4.3,0.8,0.0,89.4,72.9,48.3,2023-08-05,8,2023,24642.0,2023.0,2023-08-05 13:24:00,기타(쓰레기 화재등),,부주의,가연물 근접방치,0.0,0.0,0.0,430.0,기타,야외,기타야외,8.0,2023-08,13.0,summer
538738,542674,강원특별자치도,평창군,526,35.5,22.9,12.6,12.5,5.1,9.2,1.1,0.0,89.3,74.6,42.7,2023-08-06,8,2023,,,,,,,,,,,,,,,,,,
538739,542675,강원특별자치도,평창군,526,32.1,22.9,9.2,0.0,3.9,10.5,1.3,0.2,90.1,73.6,53.6,2023-08-07,8,2023,,,,,,,,,,,,,,,,,,
538740,542676,강원특별자치도,평창군,526,31.8,21.2,10.6,0.0,5.1,8.3,1.7,0.0,89.3,70.9,54.5,2023-08-08,8,2023,,,,,,,,,,,,,,,,,,
538741,542677,강원특별자치도,평창군,526,28.8,21.4,7.4,23.5,3.0,5.8,1.4,0.4,89.3,75.6,60.4,2023-08-09,8,2023,,,,,,,,,,,,,,,,,,
538742,542678,강원특별자치도,평창군,526,22.9,20.4,2.5,50.0,6.2,14.1,2.1,0.2,90.3,83.1,74.5,2023-08-10,8,2023,,,,,,,,,,,,,,,,,,
538743,542679,강원특별자치도,평창군,526,29.8,20.3,9.5,13.0,3.7,7.4,1.2,0.1,91.0,81.6,59.4,2023-08-11,8,2023,,,,,,,,,,,,,,,,,,
538744,542680,강원특별자치도,평창군,526,26.7,20.8,5.9,1.0,2.6,4.4,0.7,0.0,91.9,83.2,64.1,2023-08-12,8,2023,,,,,,,,,,,,,,,,,,
538745,542681,강원특별자치도,평창군,526,30.1,19.8,10.3,0.0,2.0,3.4,0.7,0.0,91.1,77.4,56.8,2023-08-13,8,2023,,,,,,,,,,,,,,,,,,
538746,542682,강원특별자치도,평창군,526,32.8,21.1,11.7,0.0,3.0,5.1,1.0,0.0,90.2,74.6,51.2,2023-08-14,8,2023,,,,,,,,,,,,,,,,,,
538747,542683,강원특별자치도,평창군,526,32.0,19.4,12.6,0.0,4.1,6.5,1.3,0.1,89.6,68.9,47.7,2023-08-15,8,2023,,,,,,,,,,,,,,,,,,
538748,542684,강원특별자치도,평창군,526,31.4,19.4,12.0,0.0,2.5,4.9,0.8,0.2,88.1,74.0,53.9,2023-08-16,8,2023,,,,,,,,,,,,,,,,,,
538749,542685,강원특별자치도,평창군,526,31.1,21.6,9.5,0.0,2.4,5.0,1.0,0.1,87.1,74.1,56.2,2023-08-17,8,2023,,,,,,,,,,,,,,,,,,
538750,542686,강원특별자치도,평창군,526,32.2,21.7,10.5,0.0,2.6,4.3,0.9,0.0,88.4,73.2,47.0,2023-08-18,8,2023,,,,,,,,,,,,,,,,,,
538751,542687,강원특별자치도,평창군,526,32.9,23.0,9.9,5.5,3.2,10.8,0.9,0.1,89.8,74.0,54.4,2023-08-19,8,2023,,,,,,,,,,,,,,,,,,
538752,542688,강원특별자치도,평창군,526,32.6,22.6,10.0,0.0,4.1,7.0,1.1,0.0,91.0,78.3,59.1,2023-08-20,8,2023,,,,,,,,,,,,,,,,,,
538753,542689,강원특별자치도,평창군,526,32.8,22.3,10.5,0.0,3.1,11.1,1.0,0.0,89.6,75.1,50.2,2023-08-21,8,2023,,,,,,,,,,,,,,,,,,
538754,542690,강원특별자치도,평창군,526,31.4,22.4,9.0,0.0,3.5,6.9,0.8,0.0,91.0,75.6,53.8,2023-08-22,8,2023,,,,,,,,,,,,,,,,,,
538755,542691,강원특별자치도,평창군,526,31.7,20.8,10.9,69.0,4.3,8.2,1.0,0.0,89.6,78.6,55.6,2023-08-23,8,2023,,,,,,,,,,,,,,,,,,
538756,542692,강원특별자치도,평창군,526,25.8,20.6,5.2,35.5,2.1,3.7,0.6,0.0,92.6,87.6,74.2,2023-08-24,8,2023,,,,,,,,,,,,,,,,,,
538757,542693,강원특별자치도,평창군,526,29.7,20.0,9.7,16.5,3.7,6.3,1.1,0.0,92.8,78.1,49.7,2023-08-25,8,2023,,,,,,,,,,,,,,,,,,
538758,542694,강원특별자치도,평창군,526,31.2,20.0,11.2,0.0,2.4,3.8,0.9,0.0,91.1,73.9,37.3,2023-08-26,8,2023,,,,,,,,,,,,,,,,,,
538759,542695,강원특별자치도,평창군,526,29.7,19.0,10.7,0.0,3.5,5.6,1.1,0.4,88.7,71.7,50.1,2023-08-27,8,2023,,,,,,,,,,,,,,,,,,
538760,542696,강원특별자치도,평창군,526,26.8,20.3,6.5,0.0,2.7,7.4,1.1,0.2,85.7,74.2,61.0,2023-08-28,8,2023,,,,,,,,,,,,,,,,,,
538761,542697,강원특별자치도,평창군,526,26.9,21.0,5.9,19.5,3.0,5.7,0.8,0.2,91.0,86.7,71.1,2023-08-29,8,2023,,,,,,,,,,,,,,,,,,
538762,542698,강원특별자치도,평창군,526,22.8,18.3,4.5,55.0,2.2,3.7,0.6,0.0,91.7,89.3,84.5,2023-08-30,8,2023,,,,,,,,,,,,,,,,,,
538763,542699,강원특별자치도,평창군,526,26.8,17.0,9.8,0.0,2.2,3.6,0.7,0.0,91.9,80.4,56.4,2023-08-31,8,2023,,,,,,,,,,,,,,,,,,
538764,542700,강원특별자치도,평창군,526,29.1,16.8,12.3,0.0,2.7,9.8,0.9,0.1,90.0,75.5,35.0,2023-09-01,9,2023,,,,,,,,,,,,,,,,,,
538765,542701,강원특별자치도,평창군,526,30.2,16.1,14.1,0.0,3.9,5.5,1.1,0.2,89.7,72.2,43.7,2023-09-02,9,2023,,,,,,,,,,,,,,,,,,
538766,542702,강원특별자치도,평창군,526,30.5,20.3,10.2,1.5,2.2,3.6,0.8,0.0,89.8,78.8,54.6,2023-09-03,9,2023,,,,,,,,,,,,,,,,,,
538767,542703,강원특별자치도,평창군,526,30.4,20.6,9.8,0.0,2.2,4.0,0.8,0.1,89.4,76.3,53.0,2023-09-04,9,2023,,,,,,,,,,,,,,,,,,
538768,542704,강원특별자치도,평창군,526,30.2,20.1,10.1,0.0,2.3,4.2,0.7,0.0,90.2,74.6,51.5,2023-09-05,9,2023,,,,,,,,,,,,,,,,,,
538769,542705,강원특별자치도,평창군,526,30.3,17.2,13.1,0.0,2.8,4.5,0.7,0.1,90.1,72.0,43.9,2023-09-06,9,2023,,,,,,,,,,,,,,,,,,
538770,542706,강원특별자치도,평창군,526,29.5,13.9,15.6,0.0,5.2,8.1,1.3,0.0,90.8,68.1,31.1,2023-09-07,9,2023,,,,,,,,,,,,,,,,,,
538771,542707,강원특별자치도,평창군,526,28.9,13.4,15.5,0.0,2.3,10.3,1.0,0.1,89.8,71.7,40.3,2023-09-08,9,2023,,,,,,,,,,,,,,,,,,
538772,542708,강원특별자치도,평창군,526,30.0,14.4,15.6,0.0,2.6,4.5,1.1,0.1,88.3,69.7,37.7,2023-09-09,9,2023,,,,,,,,,,,,,,,,,,
538773,542709,강원특별자치도,평창군,526,30.7,15.7,15.0,0.0,2.4,4.5,0.8,0.0,90.3,70.9,37.5,2023-09-10,9,2023,,,,,,,,,,,,,,,,,,
538774,542710,강원특별자치도,평창군,526,30.1,18.6,11.5,0.0,2.5,6.3,0.9,0.0,89.5,72.6,45.7,2023-09-11,9,2023,,,,,,,,,,,,,,,,,,
538775,542711,강원특별자치도,평창군,526,29.8,18.6,11.2,0.0,2.1,3.4,0.8,0.0,89.9,73.6,45.7,2023-09-12,9,2023,,,,,,,,,,,,,,,,,,
538776,542712,강원특별자치도,평창군,526,21.4,18.3,3.1,34.0,2.7,6.8,0.8,0.1,91.4,85.8,78.1,2023-09-13,9,2023,,,,,,,,,,,,,,,,,,
538777,542713,강원특별자치도,평창군,526,23.9,18.1,5.8,4.0,2.1,4.3,0.7,0.1,90.6,81.3,66.4,2023-09-14,9,2023,,,,,,,,,,,,,,,,,,
538778,542714,강원특별자치도,평창군,526,22.8,18.3,4.5,20.5,1.6,2.3,0.5,0.0,92.0,87.7,81.3,2023-09-15,9,2023,,,,,,,,,,,,,,,,,,
538779,542715,강원특별자치도,평창군,526,26.8,20.3,6.5,16.5,2.0,5.3,0.5,0.0,92.3,88.2,68.2,2023-09-16,9,2023,,,,,,,,,,,,,,,,,,
538780,542716,강원특별자치도,평창군,526,27.8,21.0,6.8,5.5,2.6,4.1,0.8,0.0,92.3,82.0,61.4,2023-09-17,9,2023,,,,,,,,,,,,,,,,,,
538781,542717,강원특별자치도,평창군,526,29.4,20.3,9.1,2.0,3.0,5.4,0.9,0.0,92.2,80.8,57.7,2023-09-18,9,2023,,,,,,,,,,,,,,,,,,
538782,542718,강원특별자치도,평창군,526,26.9,17.2,9.7,0.0,2.6,5.6,0.8,0.1,91.2,77.1,53.3,2023-09-19,9,2023,,,,,,,,,,,,,,,,,,
538783,542719,강원특별자치도,평창군,526,20.7,17.7,3.0,52.0,2.5,4.8,0.8,0.3,90.7,88.4,83.9,2023-09-20,9,2023,,,,,,,,,,,,,,,,,,
538784,542720,강원특별자치도,평창군,526,23.0,13.7,9.3,0.0,3.4,10.2,1.5,0.0,88.7,66.9,49.3,2023-09-21,9,2023,,,,,,,,,,,,,,,,,,
538785,542721,강원특별자치도,평창군,526,24.9,12.3,12.6,0.0,2.4,4.6,1.0,0.0,91.5,73.9,38.2,2023-09-22,9,2023,,,,,,,,,,,,,,,,,,
538786,542722,강원특별자치도,평창군,526,25.6,11.8,13.8,0.0,6.3,8.7,0.9,0.1,90.2,73.3,44.2,2023-09-23,9,2023,,,,,,,,,,,,,,,,,,
538787,542723,강원특별자치도,평창군,526,23.5,11.2,12.3,0.0,5.0,8.4,1.6,0.1,91.2,66.9,39.1,2023-09-24,9,2023,,,,,,,,,,,,,,,,,,
538788,542724,강원특별자치도,평창군,526,26.2,14.3,11.9,4.5,2.2,3.8,1.0,0.2,90.3,70.7,43.6,2023-09-25,9,2023,,,,,,,,,,,,,,,,,,
538789,542725,강원특별자치도,평창군,526,20.1,17.7,2.4,24.5,1.7,2.9,0.2,0.0,92.7,90.9,88.2,2023-09-26,9,2023,,,,,,,,,,,,,,,,,,
538790,542726,강원특별자치도,평창군,526,21.7,18.6,3.1,11.5,1.9,4.0,0.3,0.0,92.4,91.1,87.4,2023-09-27,9,2023,,,,,,,,,,,,,,,,,,
538791,542727,강원특별자치도,평창군,526,26.3,16.1,10.2,0.5,2.7,4.8,0.7,0.0,92.4,79.0,46.9,2023-09-28,9,2023,,,,,,,,,,,,,,,,,,
538792,542728,강원특별자치도,평창군,526,24.3,14.6,9.7,0.0,2.7,5.1,0.6,0.1,92.0,77.4,45.9,2023-09-29,9,2023,,,,,,,,,,,,,,,,,,
538793,542729,강원특별자치도,평창군,526,22.0,13.2,8.8,4.0,2.6,5.1,0.6,0.0,90.9,79.7,58.0,2023-09-30,9,2023,,,,,,,,,,,,,,,,,,
538794,542730,강원특별자치도,평창군,526,21.7,9.1,12.6,0.0,3.7,8.0,1.0,0.2,92.3,72.4,31.1,2023-10-01,10,2023,,,,,,,,,,,,,,,,,,
538795,542731,강원특별자치도,평창군,526,22.4,7.6,14.8,0.0,2.9,7.7,0.8,0.1,90.2,70.0,26.8,2023-10-02,10,2023,,,,,,,,,,,,,,,,,,
538796,542732,강원특별자치도,평창군,526,19.6,8.0,11.6,0.0,2.0,8.6,0.7,0.0,90.0,79.3,57.5,2023-10-03,10,2023,,,,,,,,,,,,,,,,,,
538797,542733,강원특별자치도,평창군,526,22.0,9.0,13.0,0.0,2.9,4.7,0.8,0.2,90.7,78.0,39.9,2023-10-04,10,2023,,,,,,,,,,,,,,,,,,
538798,542734,강원특별자치도,평창군,526,18.0,6.1,11.9,0.0,3.2,6.7,1.3,0.1,85.3,61.4,31.0,2023-10-05,10,2023,,,,,,,,,,,,,,,,,,
538799,542735,강원특별자치도,평창군,526,20.0,4.3,15.7,0.0,2.3,9.8,0.7,0.1,90.0,70.4,32.3,2023-10-06,10,2023,,,,,,,,,,,,,,,,,,
538800,542736,강원특별자치도,평창군,526,20.3,7.2,13.1,0.0,2.7,6.6,0.8,0.2,88.1,71.2,41.1,2023-10-07,10,2023,,,,,,,,,,,,,,,,,,
538801,542737,강원특별자치도,평창군,526,19.2,9.6,9.6,0.0,3.2,7.6,1.0,0.0,88.0,73.2,48.2,2023-10-08,10,2023,,,,,,,,,,,,,,,,,,
538802,542738,강원특별자치도,평창군,526,20.6,9.2,11.4,0.0,2.2,4.2,0.8,0.1,89.3,76.1,51.6,2023-10-09,10,2023,,,,,,,,,,,,,,,,,,
538803,542739,강원특별자치도,평창군,526,22.4,8.3,14.1,0.0,2.4,8.3,0.8,0.0,91.1,73.4,38.8,2023-10-10,10,2023,,,,,,,,,,,,,,,,,,
538804,542740,강원특별자치도,평창군,526,21.8,6.4,15.4,0.0,2.1,4.4,0.9,0.0,88.9,71.4,37.6,2023-10-11,10,2023,,,,,,,,,,,,,,,,,,
538805,542741,강원특별자치도,평창군,526,22.9,7.2,15.7,0.0,2.6,4.4,0.8,0.0,89.4,73.0,39.2,2023-10-12,10,2023,,,,,,,,,,,,,,,,,,
538806,542742,강원특별자치도,평창군,526,21.4,9.1,12.3,0.0,1.9,3.8,0.6,0.1,90.1,74.8,38.0,2023-10-13,10,2023,,,,,,,,,,,,,,,,,,
538807,542743,강원특별자치도,평창군,526,19.1,7.7,11.4,0.0,3.3,4.8,0.8,0.2,90.7,82.0,48.6,2023-10-14,10,2023,,,,,,,,,,,,,,,,,,
538808,542744,강원특별자치도,평창군,526,18.4,9.0,9.4,0.0,3.2,5.8,0.8,0.0,90.8,77.3,50.4,2023-10-15,10,2023,,,,,,,,,,,,,,,,,,
538809,542745,강원특별자치도,평창군,526,19.9,5.9,14.0,0.0,3.1,6.7,0.9,0.0,90.2,74.4,44.6,2023-10-16,10,2023,,,,,,,,,,,,,,,,,,
538810,542746,강원특별자치도,평창군,526,19.1,3.3,15.8,0.0,2.6,4.9,1.0,0.1,90.9,73.4,38.7,2023-10-17,10,2023,,,,,,,,,,,,,,,,,,
538811,542747,강원특별자치도,평창군,526,21.1,3.0,18.1,0.0,2.7,5.1,0.8,0.1,90.6,72.5,36.0,2023-10-18,10,2023,,,,,,,,,,,,,,,,,,
538812,542748,강원특별자치도,평창군,526,12.9,5.9,7.0,4.0,0.9,2.0,0.3,0.0,92.3,90.1,84.7,2023-10-19,10,2023,,,,,,,,,,,,,,,,,,
538813,542749,강원특별자치도,평창군,526,15.2,3.1,12.1,0.5,4.7,10.2,1.9,0.2,92.4,57.7,21.5,2023-10-20,10,2023,,,,,,,,,,,,,,,,,,
538814,542750,강원특별자치도,평창군,526,14.2,-0.8,15.0,0.0,4.4,11.8,0.9,0.1,86.6,68.6,32.5,2023-10-21,10,2023,,,,,,,,,,,,,,,,,,
538815,542751,강원특별자치도,평창군,526,17.8,-0.7,18.5,0.0,3.5,9.7,0.8,0.0,91.1,70.0,24.5,2023-10-22,10,2023,,,,,,,,,,,,,,,,,,
538816,542752,강원특별자치도,평창군,526,19.5,3.9,15.6,0.0,2.4,7.0,0.6,0.0,92.4,75.9,32.6,2023-10-23,10,2023,,,,,,,,,,,,,,,,,,
538817,542753,강원특별자치도,평창군,526,17.8,4.4,13.4,0.0,2.9,4.8,0.6,0.0,92.6,79.4,53.7,2023-10-24,10,2023,,,,,,,,,,,,,,,,,,
538818,542754,강원특별자치도,평창군,526,21.3,7.6,13.7,0.0,2.2,4.2,0.8,0.0,90.8,76.9,47.0,2023-10-25,10,2023,,,,,,,,,,,,,,,,,,
538819,542755,강원특별자치도,평창군,526,19.7,6.5,13.2,13.0,5.2,9.9,0.7,0.1,92.4,80.6,54.2,2023-10-26,10,2023,,,,,,,,,,,,,,,,,,
538820,542756,강원특별자치도,평창군,526,14.8,5.8,9.0,1.0,3.3,6.6,0.9,0.0,90.7,80.5,56.4,2023-10-27,10,2023,,,,,,,,,,,,,,,,,,
538821,542757,강원특별자치도,평창군,526,17.6,6.4,11.2,0.0,2.5,5.9,0.9,0.0,91.3,78.4,47.2,2023-10-28,10,2023,,,,,,,,,,,,,,,,,,
538822,542758,강원특별자치도,평창군,526,18.7,5.2,13.5,0.0,2.4,4.7,1.0,0.2,90.1,73.2,37.2,2023-10-29,10,2023,,,,,,,,,,,,,,,,,,
538823,542759,강원특별자치도,평창군,526,20.2,2.8,17.4,0.0,2.9,4.7,0.8,0.0,90.8,73.5,34.1,2023-10-30,10,2023,,,,,,,,,,,,,,,,,,
538824,542760,강원특별자치도,평창군,526,20.6,3.1,17.5,0.0,2.8,4.5,0.7,0.0,91.4,73.7,36.3,2023-10-31,10,2023,,,,,,,,,,,,,,,,,,
538825,542761,강원특별자치도,평창군,526,12.6,4.5,8.1,0.0,1.3,2.2,0.3,0.0,91.0,87.6,83.9,2023-11-01,11,2023,,,,,,,,,,,,,,,,,,
538826,542762,강원특별자치도,평창군,526,25.4,7.9,17.5,0.0,3.7,7.6,0.8,0.0,92.0,74.7,28.9,2023-11-02,11,2023,,,,,,,,,,,,,,,,,,
538827,542763,강원특별자치도,평창군,526,22.8,5.7,17.1,0.0,4.1,7.6,1.2,0.0,91.1,73.3,50.5,2023-11-03,11,2023,,,,,,,,,,,,,,,,,,
538828,542764,강원특별자치도,평창군,526,17.8,12.9,4.9,1.0,3.1,7.2,0.9,0.2,89.8,77.9,62.3,2023-11-04,11,2023,,,,,,,,,,,,,,,,,,
538829,542765,강원특별자치도,평창군,526,22.4,11.8,10.6,6.0,3.8,6.4,1.2,0.2,90.9,73.4,54.6,2023-11-05,11,2023,,,,,,,,,,,,,,,,,,
538830,542766,강원특별자치도,평창군,526,18.7,6.8,11.9,35.5,6.8,13.9,3.0,0.8,91.2,70.5,38.9,2023-11-06,11,2023,,,,,,,,,,,,,,,,,,
538831,542767,강원특별자치도,평창군,526,11.1,0.1,11.0,0.5,4.9,11.5,2.2,0.3,77.0,55.1,30.3,2023-11-07,11,2023,,,,,,,,,,,,,,,,,,
538832,542768,강원특별자치도,평창군,526,17.5,-1.7,19.2,0.0,2.4,4.5,0.7,0.0,86.9,67.2,25.6,2023-11-08,11,2023,,,,,,,,,,,,,,,,,,
538833,542769,강원특별자치도,평창군,526,18.3,0.1,18.2,0.0,2.8,5.4,0.8,0.0,89.3,75.5,47.8,2023-11-09,11,2023,,,,,,,,,,,,,,,,,,
538834,542770,강원특별자치도,평창군,526,12.6,-0.9,13.5,0.0,4.2,9.3,1.9,0.4,88.5,48.9,17.5,2023-11-10,11,2023,,,,,,,,,,,,,,,,,,
538835,542771,강원특별자치도,평창군,526,8.7,-3.3,12.0,0.0,2.3,5.4,0.7,0.1,75.3,56.2,33.4,2023-11-11,11,2023,,,,,,,,,,,,,,,,,,
538836,542772,강원특별자치도,평창군,526,5.9,-6.2,12.1,0.0,4.4,6.5,0.9,0.0,81.7,58.1,26.7,2023-11-12,11,2023,,,,,,,,,,,,,,,,,,
538837,542773,강원특별자치도,평창군,526,7.1,-7.1,14.2,0.0,3.6,6.9,0.8,0.0,81.7,57.9,23.3,2023-11-13,11,2023,,,,,,,,,,,,,,,,,,
538838,542774,강원특별자치도,평창군,526,10.1,-5.9,16.0,0.0,3.7,6.5,0.7,0.0,80.5,60.8,23.8,2023-11-14,11,2023,,,,,,,,,,,,,,,,,,
538839,542775,강원특별자치도,평창군,526,12.4,-4.5,16.9,0.0,2.7,5.5,0.7,0.0,85.9,67.5,27.0,2023-11-15,11,2023,33828.0,2023.0,2023-11-15 14:23:00,기타(쓰레기 화재등),,부주의,기기(전기/ 기계 등) 사용.설치부주의,1.0,0.0,1.0,1666.0,기타,야외,쓰레기,11.0,2023-11,14.0,fall
538840,542776,강원특별자치도,평창군,526,5.3,-1.7,7.0,2.5,1.4,3.1,0.4,0.0,90.5,83.3,67.9,2023-11-16,11,2023,,,,,,,,,,,,,,,,,,
